ano,id_microrregiao,sigla_uf,primeiro_ano_tratamento,tratado,pos_tratamento,pam_area_plantada,pam_area_colhida,pam_quantidade_produzida,pam_valor_producao,pam_produtividade,populacao_total,pib_total,pib_per_capita,pib_agropecuario,area_cafe,area_cana,area_citricos,area_outras_lavouras_temporarias,area_soja
2017,12001,AC,2009,1,1,150,150,4384.0,1035.0,29.226666666666667,147727,1975351000,13371.63145531961,208026000,0.0,0.0,0.0,0.0,0.0
2018,12001,AC,2009,1,1,115,115,3095.0,630.0,26.91304347826087,154965,2093827000,13511.612299551512,180287000,0.0,0.0,0.0,0.0,0.0
2019,12001,AC,2009,1,1,115,115,3149.0,715.0,27.382608695652173,157132,2148642000,13674.121121095639,151954000,0.0,0.0,0.0,0.0,0.0
2020,12001,AC,2009,1,1,115,115,3269.0,786.0,28.42608695652174,159274,2550318000,16012.142597034042,150070000,0.0,0.0,0.0,0.0,0.0
2021,12001,AC,2009,1,1,115,115,3246.0,805.0,28.22608695652174,161394,3000884000,18593.52887963617,290846000,0.0,0.0,0.0,0.5456419710693361,0.0
2003,12002,AC,2009,1,0,135,135,4725.0,378.0,35.0,60843,191448000,3146.590404812386,34128000,0.0,0.0,0.0,0.0,0.0
2004,12002,AC,2009,1,0,192,192,6720.0,359.0,35.0,69767,213068000,3053.9940086287215,30300000,0.0,0.0,0.0,0.0,0.0
2005,12002,AC,2009,1,0,192,192,6720.0,366.0,35.0,73209,251748000,3438.757529811908,43191000,0.0,0.0,0.0,0.0,0.0
2006,12002,AC,2009,1,0,199,199,6965.0,557.0,35.0,74738,275485000,3686.0097942144557,33777000,0.0,0.0,0.0,0.0,0.0
2007,12002,AC,2009,1,0,206,206,7210.0,613.0,35.0,69518,306608000,4410.483615754193,35909000,0.0,0.0,0.0,0.0,0.0
2008,12002,AC,2009,1,0,205,205,9225.0,738.0,45.0,71911,357736000,4974.7048434870885,52565000,0.0,0.0,0.0,0.0,0.0
2009,12002,AC,2009,1,1,178,178,8900.0,752.0,50.0,72664,405104000,5575.030276340416,52812000,0.0,0.0,0.0,0.0,0.0
2010,12002,AC,2009,1,1,198,198,8600.0,860.0,43.43434343434343,74579,469718000,6298.260904544175,83919000,0.0,0.0,0.0,0.0,0.0
2011,12002,AC,2009,1,1,142,142,7100.0,852.0,50.0,75413,515148000,6831.023828782836,91825000,0.0,0.0,0.0,0.0,0.0
2012,12002,AC,2009,1,1,136,136,6800.0,559.0,50.0,76221,569205000,7467.8238280788755,95744000,0.0,0.0,0.0,0.0,0.0
2013,12002,AC,2009,1,1,86,86,3440.0,344.0,40.0,77129,660994000,8569.980163103372,119475000,0.0,0.0,0.0,0.0,0.0
2014,12002,AC,2009,1,1,125,125,4589.0,511.0,36.712,77929,767122000,9843.857870625827,141905000,0.0,0.0,0.0,0.0,0.0
2015,12002,AC,2009,1,1,126,126,3906.0,432.0,31.0,78713,793710000,10083.594831857508,156362000,0.0,0.0,0.0,0.0,0.0
2016,12002,AC,2009,1,1,117,117,3607.0,786.0,30.82905982905983,79484,842752000,10602.787982487042,173226000,0.0,0.0,0.0,0.0,0.0
2017,12002,AC,2009,1,1,125,125,3435.0,786.0,27.48,80242,900362000,11220.58273721991,163964000,0.0,0.0,0.0,0.0,0.0
2018,12002,AC,2009,1,1,60,58,1528.0,314.0,26.344827586206897,84810,932138000,10990.897299846716,141660000,0.0,0.0,0.0,0.0,0.0
2019,12002,AC,2009,1,1,65,63,1680.0,358.0,26.666666666666668,85664,927212000,10823.82330967501,104813000,0.0,0.0,0.0,0.0,0.0
2020,12002,AC,2009,1,1,60,58,1450.0,317.0,25.0,86508,980738000,11336.96305543996,90944000,0.0,0.0,0.0,0.0,0.0
2021,12002,AC,2009,1,1,60,58,1450.0,318.0,25.0,87344,1392899000,15947.27743176406,371174000,0.0,0.0,0.0,0.022990330993652303,0.0
2003,12003,AC,2008,1,0,42,42,1232.0,99.0,29.333333333333332,40663,181015000,4451.58989744977,63209000,0.0,0.0,0.0,0.1613193010253907,0.0
2004,12003,AC,2008,1,0,45,45,1292.0,65.0,28.711111111111112,41636,162965000,3914.0407339802096,38888000,0.0,0.0,0.0,0.0678806846923828,0.0
2005,12003,AC,2008,1,0,46,46,1312.0,75.0,28.52173913043478,44020,181562000,4124.534302589732,45053000,0.0,0.0,0.0,0.013222473449707,0.0
2006,12003,AC,2008,1,0,76,76,2304.0,165.0,30.31578947368421,45040,188483000,4184.7912966252225,35522000,0.0,0.0,0.0,0.0158689356689453,0.0
2007,12003,AC,2008,1,0,76,76,2304.0,160.0,30.31578947368421,45326,219825000,4849.86541940608,37870000,0.0,0.0,0.0,0.0105794858398437,0.0
2008,12003,AC,2008,1,1,62,62,2480.0,166.0,40.0,47114,278149000,5903.744110030989,60041000,0.0,0.0,0.0,0.0123410032348633,0.0
2009,12003,AC,2008,1,1,70,70,3500.0,350.0,50.0,48029,306658000,6384.850819296675,55411000,0.0,0.0,0.0,0.0052876690673828,0.0
2010,12003,AC,2008,1,1,70,70,3500.0,385.0,50.0,50701,356186000,7025.226326896905,81932000,0.0,0.0,0.0,0.0052876690673828,0.0
2011,12003,AC,2008,1,1,96,96,3840.0,384.0,40.0,51691,376973000,7292.816931380705,77801000,0.0,0.0,0.0,0.0264369122314453,0.0
2012,12003,AC,2008,1,1,84,60,2400.0,217.0,40.0,52651,437507000,8309.566769861922,94775000,0.0,0.0,0.0,0.0616985395507812,0.0
2013,12003,AC,2008,1,1,96,96,3840.0,384.0,40.0,54071,552035000,10209.446838416157,142814000,0.0,0.0,0.0,0.0705171607666016,0.0
2014,12003,AC,2008,1,1,80,80,2364.0,268.0,29.55,55143,626819000,11367.154489237075,166710000,0.0,0.0,0.0,0.1057612896728516,0.0
2015,12003,AC,2008,1,1,69,69,2120.0,242.0,30.72463768115942,56200,638938000,11369.003558718861,146659000,0.0,0.0,0.0,0.1075076428833008,0.0
2016,12003,AC,2008,1,1,74,74,2286.0,294.0,30.89189189189189,57237,667223000,11657.197267501791,151611000,0.0,0.0,0.0,0.0845939133911133,0.0
2017,12003,AC,2008,1,1,60,60,1590.0,229.0,26.5,58255,707184000,12139.45584070037,144408000,0.0,0.0,0.0,0.1031011223144531,0.0
2018,12003,AC,2008,1,1,40,40,995.0,160.0,24.875,60875,730347000,11997.486652977414,128443000,0.0,0.0,0.0,0.0511094842529297,0.0
2019,12003,AC,2008,1,1,41,40,995.0,151.0,24.875,61847,750693000,12137.90482966029,120616000,0.0,0.0,0.0,0.0458185133666992,0.0
2020,12003,AC,2008,1,1,42,42,1043.0,157.0,24.833333333333332,62809,797102000,12690.88824849942,128283000,0.0,0.0,0.0,0.0528751227416992,0.0
2021,12003,AC,2008,1,1,41,41,1018.0,165.0,24.829268292682926,63762,1041543000,16334.85461560177,291098000,0.0,0.0,0.0,0.3928895657958983,0.0
2003,12004,AC,2008,1,0,121,121,3567.0,335.0,29.479338842975206,345308,2372113000,6869.557033141427,163872000,0.0,0.0,0.0,2.0652415012817387,0.0
2004,12004,AC,2008,1,0,168,168,5642.0,327.0,33.583333333333336,357462,2730689000,7639.1028976506595,171918000,0.0,0.0,0.0,1.3561641339111317,0.0
2005,12004,AC,2008,1,0,250,174,5870.0,479.0,33.735632183908045,381953,3099569000,8115.053422803329,202670000,0.0,0.0,0.0,2.0340488133544925,0.0
2006,12004,AC,2008,1,0,204,204,6980.0,705.0,34.21568627450981,392416,3367443000,8581.309120932887,183601000,0.0,0.0,0.0,2.882989087341314,0.0
2007,12004,AC,2008,1,0,248,248,8470.0,847.0,34.153225806451616,366985,3904824000,10640.2823003665,191148000,0.0,0.0,0.0,2.782897181884776,0.0
2008,12004,AC,2008,1,1,2285,511,25874.0,2587.0,50.634050880626226,380763,4548482000,11945.703757980686,238961000,0.0,0.0,0.0,4.298777497253424,0.0
2009,12004,AC,2008,1,1,2142,374,18700.0,1870.0,50.0,386868,5295005000,13686.851846107716,233609000,0.0,0.0,0.0,15.273573788085951,0.0
2010,12004,AC,2008,1,1,2119,1356,76801.0,4129.0,56.63790560471976,418113,5874476000,14049.972136719021,331733000,0.0,0.0,0.0,15.186404547119155,0.0
2011,12004,AC,2008,1,1,2093,2093,154604.0,8619.0,73.8671763019589,425791,6383902000,14993.041186873372,412226000,0.0,0.0,0.0,5.833508427063002,0.0
2012,12004,AC,2008,1,1,2565,2565,181730.0,10206.0,70.84990253411306,433224,7249033000,16732.759496242128,477558000,0.0,0.0,0.0,4.999039241943381,0.0
2013,12004,AC,2008,1,1,2290,2290,135025.0,7587.0,58.96288209606987,444009,7964257000,17937.152174843304,529730000,0.0,0.0,0.0,4.298731627075215,0.0
2014,12004,AC,2008,1,1,3060,3060,175815.0,11837.0,57.455882352941174,452251,9427440000,20845.592381221933,589545000,0.0,0.0,0.0,19.3613731890259,0.0
2015,12004,AC,2008,1,1,3186,3186,185274.0,13097.0,58.152542372881356,460354,9581235000,20812.754966829874,639379000,0.0,0.0,0.0,38.150227877746666,0.0
2016,12004,AC,2008,1,1,2673,2673,104552.0,7522.0,39.11410400299289,468316,9246189000,19743.48303282399,684642000,0.0,0.0,0.0,35.00535061590577,0.0
2017,12004,AC,2008,1,1,2028,306,8802.0,1165.0,28.764705882352942,476130,9543027000,20042.90214857287,618012000,0.0,0.0,0.0,41.126243374817,0.0
2018,12004,AC,2008,1,1,228,168,4501.0,716.0,26.791666666666668,498297,10354978000,20780.73518403683,567201000,0.0,0.0,0.0,20.04668552917476,0.0
2019,12004,AC,2008,1,1,218,168,4425.0,643.0,26.339285714285715,505863,10559551000,20874.32961098163,494574000,0.0,0.0,0.0,18.15033545257576,0.0
2020,12004,AC,2008,1,1,202,162,4270.0,622.0,26.358024691358025,513351,10837959000,21112.18055482506,436833000,0.0,0.0,0.0,23.451326716125557,0.0
2021,12004,AC,2008,1,1,218,188,4985.0,797.0,26.51595744680851,520759,14020041000,26922.321073663632,2094102000,0.0,0.0,0.0,23.50676078021249,0.0
2003,12005,AC,2009,1,0,42,42,1485.0,127.0,35.357142857142854,46105,220006000,4771.846871272096,62687000,0.0,0.0,0.0,0.0087897495117188,0.0
2004,12005,AC,2009,1,0,42,42,1455.0,81.0,34.642857142857146,47834,233824000,4888.238491449597,59133000,0.0,0.0,0.0,0.0175797261962891,0.0
2005,12005,AC,2009,1,0,39,34,1180.0,77.0,34.705882352941174,50259,259937000,5171.949302612467,64380000,0.0,0.0,0.0,0.0465865504150391,0.0
2006,12005,AC,2009,1,0,41,41,1255.0,126.0,30.609756097560975,51295,277427000,5408.460863631933,57495000,0.0,0.0,0.0,0.0896548666381836,0.0
2007,12005,AC,2009,1,0,39,39,1410.0,141.0,36.15384615384615,52164,331609000,6357.04700559773,63200000,0.0,0.0,0.0,0.0808626284179688,0.0
2008,12005,AC,2009,1,0,60,60,2700.0,270.0,45.0,54196,384073000,7086.740718872242,73408000,0.0,0.0,0.0,0.0588888877563477,0.0
2009,12005,AC,2009,1,1,58,58,2900.0,290.0,50.0,55203,426116000,7719.073238773255,73668000,0.0,0.0,0.0,0.0509734838256836,0.0
2010,12005,AC,2009,1,1,74,74,3300.0,330.0,44.5945945945946,58661,494973000,8437.854792792486,107935000,0.0,0.0,0.0,0.0509734838256836,0.0
2011,12005,AC,2009,1,1,78,78,3700.0,329.0,47.43589743589744,59792,540591000,9041.192801712603,123688000,0.0,0.0,0.0,0.0562499650268555,0.0
2012,12005,AC,2009,1,1,75,75,3400.0,242.0,45.333333333333336,60887,624660000,10259.332862515808,136118000,0.0,0.0,0.0,0.0597663400878906,0.0
2013,12005,AC,2009,1,1,75,75,3400.0,340.0,45.333333333333336,62499,796271000,12740.539848637578,166741000,0.0,0.0,0.0,0.0246079963378906,0.0
2014,12005,AC,2009,1,1,71,71,2130.0,248.0,30.0,63722,868543000,13630.190515049748,191252000,0.0,0.0,0.0,0.23992572839355458,0.0
2015,12005,AC,2009,1,1,65,65,2046.0,241.0,31.476923076923075,64926,944562000,14548.2857406894,198686000,0.0,0.0,0.0,1.100540086547851,0.0
2016,12005,AC,2009,1,1,72,72,2240.0,308.0,31.11111111111111,66106,1106532000,16738.752911989835,219990000,0.0,0.0,0.0,0.9766147224121086,0.0
2017,12005,AC,2009,1,1,74,74,2018.0,288.0,27.27027027027027,67265,1147015000,17052.181669516092,207778000,0.0,0.0,0.0,1.3097077483520505,0.0
2018,12005,AC,2009,1,1,74,74,1870.0,284.0,25.27027027027027,70318,1219834000,17347.393270570836,194006000,0.0,0.0,0.0,0.5071025078735348,0.0
2019,12005,AC,2009,1,1,74,74,1870.0,286.0,25.27027027027027,71429,1243920000,17414.775511346932,172999000,0.0,0.0,0.0,0.562473709472656,0.0
2020,12005,AC,2009,1,1,71,71,1790.0,267.0,25.211267605633804,72528,1310253000,18065.478160158837,177402000,0.0,0.0,0.0,0.8077076710815441,0.0
2021,12005,AC,2009,1,1,69,69,1740.0,274.0,25.217391304347824,73617,1919075000,26068.367360799813,590650000,0.0,0.0,0.0,0.8050731449584971,0.0
2003,13001,AM,2008,1,0,112,112,5892.0,597.0,52.607142857142854,77664,141318000,1819.6075401730532,10566000,0.0,0.0,0.0,0.0,0.0
2004,13001,AM,2008,1,0,113,113,5511.0,666.0,48.769911504424776,79439,162585000,2046.664736464457,13363000,0.0,0.0,0.0,0.0,0.0
2005,13001,AM,2008,1,0,12,12,648.0,162.0,54.0,80858,182154000,2252.7641049741524,12573000,0.0,0.0,0.0,0.0268118793945313,0.0
2006,13001,AM,2008,1,0,12,12,648.0,162.0,54.0,82053,209365000,2551.5825137411184,14873000,0.0,0.0,0.0,0.0589826815795899,0.0
2007,13001,AM,2008,1,0,12,12,648.0,162.0,54.0,95248,256101000,2688.780866789854,16446000,0.0,0.0,0.0,0.0321708021850586,0.0
2008,13001,AM,2008,1,1,12,12,360.0,101.0,30.0,99247,304963000,3072.767942607837,16962000,0.0,0.0,0.0,0.0143013534545898,0.0
2009,13001,AM,2008,1,1,13,13,390.0,109.0,30.0,101716,348169000,3422.952141256046,21807000,0.0,0.0,0.0,0.1063619780273437,0.0
2010,13001,AM,2008,1,1,2,2,100.0,35.0,50.0,96483,395468000,4098.836064384399,32666000,0.0,0.0,0.0,0.102784859008789,0.0
2011,13001,AM,2008,1,1,11,11,505.0,128.0,45.90909090909091,98181,455924000,4643.709067945937,59041000,0.0,0.0,0.0,0.0375318749389648,0.0
2012,13001,AM,2008,1,1,15,14,610.0,262.0,43.57142857142857,99826,472783000,4736.070763127843,61470000,0.0,0.0,0.0,0.0554025831298828,0.0
2013,13001,AM,2008,1,1,8,8,315.0,184.0,39.375,106390,548195000,5152.692922267131,76117000,0.0,0.0,0.0,0.0902517823486329,0.0
2014,13001,AM,2008,1,1,3,3,226.0,226.0,75.33333333333333,108516,640890000,5905.9493530907885,97362000,0.0,0.0,0.0,0.1036651622314453,0.0
2015,13001,AM,2008,1,1,0,0,0.0,0.0,0.0,110602,689902000,6237.699137447786,126624000,0.0,0.0,0.0,0.0732934854125976,0.0
2016,13001,AM,2008,1,1,1,1,48.0,48.0,48.0,112645,695547000,6174.68152159439,90443000,0.0,0.0,0.0,0.1126084395751952,0.0
2017,13001,AM,2008,1,1,0,0,0.0,0.0,0.0,114647,729825000,6365.844723368252,58558000,0.0,0.0,0.0,0.2805977406005862,0.0
2018,13001,AM,2008,1,1,0,0,0.0,0.0,0.0,115590,775050000,6705.164806644173,49092000,0.0,0.0,0.0,0.3726570207519535,0.0
2019,13001,AM,2008,1,1,0,0,0.0,0.0,0.0,117676,862228000,7327.135524660934,53214000,0.0,0.0,0.0,0.4530318778686524,0.0
2020,13001,AM,2008,1,1,0,0,0.0,0.0,0.0,119734,914392000,7636.861710124109,56323000,0.0,0.0,0.0,0.5905011820678713,0.0
2021,13001,AM,2008,1,1,0,0,0.0,0.0,0.0,121764,1041026000,8549.538451430637,84562000,0.0,0.0,0.0,0.8726876099243157,0.0
2003,13002,AM,0,0,0,5,5,150.0,14.0,30.0,28827,56277000,1952.2322822354042,13147000,0.0,0.0,0.0,0.0,0.0
2004,13002,AM,0,0,0,6,6,180.0,23.0,30.0,32503,59113000,1818.6936590468572,9941000,0.0,0.0,0.0,0.0,0.0
2005,13002,AM,0,0,0,2,2,120.0,30.0,60.0,33280,61794000,1856.7908653846155,6173000,0.0,0.0,0.0,0.0,0.0
2006,13002,AM,0,0,0,2,2,120.0,30.0,60.0,33932,72755000,2144.141223623718,7886000,0.0,0.0,0.0,0.0,0.0
2007,13002,AM,0,0,0,2,2,120.0,30.0,60.0,22788,67101000,2944.576092680358,6824000,0.0,0.0,0.0,0.0,0.0
2008,13002,AM,0,0,0,10,10,300.0,360.0,30.0,23076,81623000,3537.138152192754,13821000,0.0,0.0,0.0,0.0,0.0
2009,13002,AM,0,0,0,11,11,330.0,396.0,30.0,22373,86196000,3852.679569123497,15098000,0.0,0.0,0.0,0.0,0.0
2010,13002,AM,0,0,0,10,10,500.0,300.0,50.0,24854,97644000,3928.703629194496,12928000,0.0,0.0,0.0,0.0,0.0
2011,13002,AM,0,0,0,4,3,150.0,60.0,50.0,24950,126841000,5083.807615230461,29877000,0.0,0.0,0.0,0.0,0.0
2012,13002,AM,0,0,0,4,3,150.0,60.0,50.0,25044,131609000,5255.111004631848,25156000,0.0,0.0,0.0,0.0,0.0
2013,13002,AM,0,0,0,5,3,150.0,63.0,50.0,24393,147839000,6060.714139302258,31954000,0.0,0.0,0.0,0.0,0.0
2014,13002,AM,0,0,0,3,3,150.0,60.0,50.0,23966,175887000,7339.0219477593255,38046000,0.0,0.0,0.0,0.0,0.0
2015,13002,AM,0,0,0,3,3,152.0,76.0,50.666666666666664,23548,183209000,7780.236113470359,41597000,0.0,0.0,0.0,0.0,0.0
2016,13002,AM,0,0,0,0,0,0.0,0.0,0.0,23137,200705000,8674.63370359165,56758000,0.0,0.0,0.0,0.0,0.0
2017,13002,AM,0,0,0,0,0,0.0,0.0,0.0,22736,215882000,9495.161857846588,57459000,0.0,0.0,0.0,0.0053638502197266,0.0
2018,13002,AM,0,0,0,0,0,0.0,0.0,0.0,21451,192501000,8973.987226702719,33193000,0.0,0.0,0.0,0.0053638502197266,0.0
2019,13002,AM,0,0,0,0,0,0.0,0.0,0.0,20979,206199000,9828.82882882883,31599000,0.0,0.0,0.0,0.0035759001464844,0.0
2020,13002,AM,0,0,0,0,0,0.0,0.0,0.0,20512,211938000,10332.390795631825,33717000,0.0,0.0,0.0,0.0035759001464844,0.0
2021,13002,AM,0,0,0,0,0,0.0,0.0,0.0,20053,262026000,13066.67331571336,35364000,0.0,0.0,0.0,0.0,0.0
2003,13003,AM,2016,1,0,130,129,3825.0,665.0,29.651162790697676,220342,425056000,1929.0738942189869,76579000,0.0,0.0,0.0,0.0,0.0
2004,13003,AM,2016,1,0,135,135,4010.0,604.0,29.703703703703702,228731,462184000,2020.644337671763,74820000,0.0,0.0,0.0,0.0,0.0
2005,13003,AM,2016,1,0,44,44,1030.0,259.0,23.40909090909091,237595,497094000,2092.190492224163,61039000,0.0,0.0,0.0,0.0,0.0
2006,13003,AM,2016,1,0,42,42,1130.0,244.0,26.904761904761905,245047,580714000,2369.80660852816,67193000,0.0,0.0,0.0,0.0,0.0
2007,13003,AM,2016,1,0,55,28,1003.0,212.0,35.82142857142857,212548,599646000,2821.226264185031,70385000,0.0,0.0,0.0,0.0,0.0
2008,13003,AM,2016,1,0,100,100,4010.0,696.0,40.1,219734,671890000,3057.742543256847,74499000,0.0,0.0,0.0,0.0,0.0
2009,13003,AM,2016,1,0,108,108,4312.0,750.0,39.925925925925924,221875,758753000,3419.7318309859156,79357000,0.0,0.0,0.0,0.0,0.0
2010,13003,AM,2016,1,0,75,60,2825.0,616.0,47.083333333333336,224094,916416000,4089.4267584138797,127740000,0.0,0.0,0.0,0.0,0.0
2011,13003,AM,2016,1,0,104,98,4835.0,993.0,49.33673469387755,227849,1124724000,4936.269195827061,204657000,0.0,0.0,0.0,0.0,0.0
2012,13003,AM,2016,1,0,75,70,3360.0,769.0,48.0,231482,1186245000,5124.566920970097,222446000,0.0,0.0,0.0,0.0,0.0
2013,13003,AM,2016,1,0,79,72,3280.0,870.0,45.55555555555556,240175,1431306000,5959.4295825960235,301645000,0.0,0.0,0.0,0.0,0.0
2014,13003,AM,2016,1,0,98,98,3712.0,1327.0,37.87755102040816,242875,1603926000,6603.915594441585,283517000,0.0,0.0,0.0,0.0,0.0
2015,13003,AM,2016,1,0,99,49,2267.0,838.0,46.265306122448976,245521,1648995000,6716.309399195996,291529000,0.0,0.0,0.0,0.0,0.0
2016,13003,AM,2016,1,1,9,9,365.0,359.0,40.55555555555556,248118,1765328000,7114.872762153492,301389000,0.0,0.0,0.0,0.0,0.0
2017,13003,AM,2016,1,1,11,10,382.0,548.0,38.2,250657,1883664000,7514.906824864257,257813000,0.0,0.0,0.0,0.0026737880249023,0.0
2018,13003,AM,2016,1,1,19,16,370.0,684.0,23.125,249343,2046719000,8208.447800820557,281156000,0.0,0.0,0.0,0.0026737880249023,0.0
2019,13003,AM,2016,1,1,18,18,654.0,1145.0,36.333333333333336,251867,2224165000,8830.712240984329,255171000,0.0,0.0,0.0,0.0,0.0
2020,13003,AM,2016,1,1,24,24,1038.0,1358.0,43.25,254355,2396128000,9420.408484205147,288428000,0.0,0.0,0.0,0.0,0.0
2021,13003,AM,2016,1,1,6,6,290.0,206.0,48.333333333333336,256812,2696641000,10500.447798389483,280070000,0.0,0.0,0.0,0.0,0.0
2003,13004,AM,2012,1,0,223,223,7040.0,903.0,31.569506726457398,117758,252595000,2145.0347322474904,53288000,0.0,0.0,0.0,0.0,0.0
2004,13004,AM,2012,1,0,283,251,7870.0,1029.0,31.35458167330677,111299,257609000,2314.5670670895515,51104000,0.0,0.0,0.0,0.0,0.0
2005,13004,AM,2012,1,0,311,295,4440.0,945.0,15.05084745762712,113793,300790000,2643.3084636137546,57585000,0.0,0.0,0.0,0.0,0.0
2006,13004,AM,2012,1,0,412,372,6760.0,1143.0,18.172043010752688,115888,364723000,3147.20247135165,78164000,0.0,0.0,0.0,0.0,0.0
2007,13004,AM,2012,1,0,505,323,9870.0,1204.0,30.557275541795665,118974,357438000,3004.3370820515406,53187000,0.0,0.0,0.0,0.0,0.0
2008,13004,AM,2012,1,0,621,621,26160.0,11928.0,42.1256038647343,123437,414142000,3355.0880206097036,67730000,0.0,0.0,0.0,0.0,0.0
2009,13004,AM,2012,1,0,634,634,26700.0,12216.0,42.11356466876972,125491,456901000,3640.9065191926115,86152000,0.0,0.0,0.0,0.0,0.0
2010,13004,AM,2012,1,0,323,297,14350.0,1976.0,48.31649831649832,127845,566196000,4428.769212718526,134146000,0.0,0.0,0.0,0.0,0.0
2011,13004,AM,2012,1,0,179,129,5850.0,900.0,45.348837209302324,129801,708232000,5456.2907835841015,219317000,0.0,0.0,0.0,0.0,0.0
2012,13004,AM,2012,1,1,294,145,5236.0,962.0,36.110344827586204,131695,856910000,6506.777022666009,319728000,0.0,0.0,0.0,0.0,0.0
2013,13004,AM,2012,1,1,112,96,4060.0,900.0,42.291666666666664,139876,1029019000,7356.6516057079125,390302000,0.0,0.0,0.0,0.0,0.0
2014,13004,AM,2012,1,1,128,124,5443.0,721.0,43.895161290322584,142338,1116708000,7845.466424988408,364875000,0.0,0.0,0.0,0.0,0.0
2015,13004,AM,2012,1,1,137,137,6272.0,1292.0,45.78102189781022,144754,1180330000,8154.040648272241,405773000,0.0,0.0,0.0,0.0,0.0
2016,13004,AM,2012,1,1,97,97,3942.0,730.0,40.63917525773196,147121,1223531000,8316.494586089002,411394000,0.0,0.0,0.0,0.0,0.0
2017,13004,AM,2012,1,1,151,151,6922.0,1359.0,45.841059602649004,149439,1318432000,8822.54297740215,409051000,0.0,0.0,0.0,0.0,0.0
2018,13004,AM,2012,1,1,327,327,15788.0,2198.0,48.281345565749234,150133,1459178000,9719.235611091499,468452000,0.0,0.0,0.0,0.0,0.0
2019,13004,AM,2012,1,1,232,232,10665.0,3782.0,45.9698275862069,152530,1510458000,9902.69455189143,420205000,0.0,0.0,0.0,0.0,0.0
2020,13004,AM,2012,1,1,306,306,11472.0,1992.0,37.490196078431374,154894,1610862000,10399.770165403437,457731000,0.0,0.0,0.0,0.0,0.0
2021,13004,AM,2012,1,1,276,276,10214.0,1855.0,37.007246376811594,157225,1821756000,11586.935919860072,505667000,0.0,0.0,0.0,0.2296936738891601,0.0
2003,13005,AM,2016,1,0,16,16,555.0,44.0,34.6875,92713,232997000,2513.099565325251,76385000,0.0,0.0,0.0,0.0,0.0
2004,13005,AM,2016,1,0,18,13,390.0,41.0,30.0,95856,244047000,2545.975212819229,70923000,0.0,0.0,0.0,0.0,0.0
